data_config,model_config,split_mode,split_value,train_config,train_r2,train_mse,train_mae,test_r2,test_mse,test_mae,train_points,test_points,train_materials,test_materials
base,standard_mlp,Random_by_Material,0.2,MSE Loss,0.6169338226318359,0.042014624923467636,0.15904927253723145,0.447425901889801,0.06692401319742203,0.20437979698181152,1489,376,140,35
base,standard_mlp,Random_by_Material,0.2,Weighted MSE Loss,0.6409779191017151,0.03937746584415436,0.14844141900539398,0.43620723485946655,0.06828273832798004,0.20521247386932373,1489,376,140,35
base,standard_mlp,Random_by_Material,0.2,Stronger Weighting,0.5254262685775757,0.052051153033971786,0.18552564084529877,0.3829975724220276,0.0747271329164505,0.2269188016653061,1489,376,140,35
base,standard_mlp,Random_by_Material,0.2,Extreme Weighting,0.5989341139793396,0.043988823890686035,0.15971176326274872,0.4439048767089844,0.06735045462846756,0.20529784262180328,1489,376,140,35
base,sigmoid_mlp_temp_not_input,Random_by_Material,0.2,MSE Loss,0.7671970129013062,0.02553378790616989,0.11383619904518127,0.4526156783103943,0.06629545986652374,0.17776387929916382,1489,376,140,35
base,sigmoid_mlp_temp_not_input,Random_by_Material,0.2,Weighted MSE Loss,0.7872905731201172,0.023329930379986763,0.11138405650854111,0.4523777961730957,0.06632427126169205,0.17831215262413025,1489,376,140,35
base,sigmoid_mlp_temp_not_input,Random_by_Material,0.2,Stronger Weighting,0.5415538549423218,0.050282273441553116,0.176472008228302,0.43743956089019775,0.06813348829746246,0.21542499959468842,1489,376,140,35
base,sigmoid_mlp_temp_not_input,Random_by_Material,0.2,Extreme Weighting,0.5542771816253662,0.04888679459691048,0.1725292056798935,0.41064155101776123,0.07137908041477203,0.21096915006637573,1489,376,140,35
base,sigmoid_mlp,Random_by_Material,0.2,MSE Loss,0.8008955717086792,0.021837729960680008,0.10465963184833527,0.47988641262054443,0.06299261003732681,0.17388002574443817,1489,376,140,35
base,sigmoid_mlp,Random_by_Material,0.2,Weighted MSE Loss,0.8085760474205017,0.02099534124135971,0.10219419747591019,0.4872996211051941,0.062094781547784805,0.163572758436203,1489,376,140,35
base,sigmoid_mlp,Random_by_Material,0.2,Stronger Weighting,0.6836955547332764,0.03469220921397209,0.1341702789068222,0.34822261333465576,0.07893884181976318,0.19778774678707123,1489,376,140,35
base,sigmoid_mlp,Random_by_Material,0.2,Extreme Weighting,0.5515999794006348,0.049180418252944946,0.16806425154209137,0.37319284677505493,0.07591461390256882,0.21720494329929352,1489,376,140,35
converted_slot_method,standard_mlp,Random_by_Material,0.2,MSE Loss,0.7229853272438049,0.0303829126060009,0.13371619582176208,0.6426708102226257,0.043277278542518616,0.15551240742206573,1489,376,140,35
converted_slot_method,standard_mlp,Random_by_Material,0.2,Weighted MSE Loss,0.705132246017456,0.032341040670871735,0.13787391781806946,0.6363937258720398,0.04403751343488693,0.1560707539319992,1489,376,140,35
converted_slot_method,standard_mlp,Random_by_Material,0.2,Stronger Weighting,0.6909018158912659,0.03390182554721832,0.14154678583145142,0.6780431866645813,0.038993217051029205,0.1437712013721466,1489,376,140,35
converted_slot_method,standard_mlp,Random_by_Material,0.2,Extreme Weighting,0.6854249835014343,0.03450252488255501,0.14450819790363312,0.6310128569602966,0.04468920826911926,0.15298281610012054,1489,376,140,35
converted_slot_method,sigmoid_mlp_temp_not_input,Random_by_Material,0.2,MSE Loss,0.702610969543457,0.03261757269501686,0.13535144925117493,0.6532770395278931,0.04199272394180298,0.1544695794582367,1489,376,140,35
converted_slot_method,sigmoid_mlp_temp_not_input,Random_by_Material,0.2,Weighted MSE Loss,0.694281816482544,0.03353111073374748,0.13641369342803955,0.6679637432098389,0.040213968604803085,0.14641645550727844,1489,376,140,35
converted_slot_method,sigmoid_mlp_temp_not_input,Random_by_Material,0.2,Stronger Weighting,0.6833251714706421,0.03473282605409622,0.14034198224544525,0.6751822829246521,0.039339710026979446,0.145130455493927,1489,376,140,35
converted_slot_method,sigmoid_mlp_temp_not_input,Random_by_Material,0.2,Extreme Weighting,0.641862154006958,0.0392804816365242,0.15354937314987183,0.6406972408294678,0.04351630061864853,0.1533774733543396,1489,376,140,35
converted_slot_method,sigmoid_mlp,Random_by_Material,0.2,MSE Loss,0.714598536491394,0.03130276873707771,0.128525510430336,0.6700228452682495,0.03996458277106285,0.1438753306865692,1489,376,140,35
converted_slot_method,sigmoid_mlp,Random_by_Material,0.2,Weighted MSE Loss,0.6615309119224548,0.037123218178749084,0.14528506994247437,0.6752901077270508,0.03932664915919304,0.14304114878177643,1489,376,140,35
converted_slot_method,sigmoid_mlp,Random_by_Material,0.2,Stronger Weighting,0.6338039040565491,0.040164314210414886,0.15335747599601746,0.6509610414505005,0.04227321594953537,0.14999257028102875,1489,376,140,35
converted_slot_method,sigmoid_mlp,Random_by_Material,0.2,Extreme Weighting,0.5959395170211792,0.04431727156043053,0.16041149199008942,0.6257162690162659,0.04533069580793381,0.1530519276857376,1489,376,140,35
converted_weighted_method_mean_std_min_and_max,standard_mlp,Random_by_Material,0.2,MSE Loss,0.7292795181274414,0.02969256602227688,0.1331457942724228,0.6193144917488098,0.04610603302717209,0.16460467875003815,1489,376,140,35
converted_weighted_method_mean_std_min_and_max,standard_mlp,Random_by_Material,0.2,Weighted MSE Loss,0.7077447175979614,0.03205450251698494,0.13983173668384552,0.6516138911247253,0.04219415411353111,0.15052524209022522,1489,376,140,35
converted_weighted_method_mean_std_min_and_max,standard_mlp,Random_by_Material,0.2,Stronger Weighting,0.7169284820556641,0.03104722872376442,0.13768674433231354,0.6461257934570312,0.04285883530974388,0.15000389516353607,1489,376,140,35
converted_weighted_method_mean_std_min_and_max,standard_mlp,Random_by_Material,0.2,Extreme Weighting,0.69315105676651,0.03365512937307358,0.14167183637619019,0.6944523453712463,0.03700584918260574,0.13905766606330872,1489,376,140,35
converted_weighted_method_mean_std_min_and_max,sigmoid_mlp_temp_not_input,Random_by_Material,0.2,MSE Loss,0.7003817558288574,0.03286207094788551,0.13692280650138855,0.6578812599182129,0.04143508896231651,0.15308877825737,1489,376,140,35
converted_weighted_method_mean_std_min_and_max,sigmoid_mlp_temp_not_input,Random_by_Material,0.2,Weighted MSE Loss,0.7240662574768066,0.0302643533796072,0.12682992219924927,0.7295401096343994,0.0327562540769577,0.12706910073757172,1489,376,140,35
converted_weighted_method_mean_std_min_and_max,sigmoid_mlp_temp_not_input,Random_by_Material,0.2,Stronger Weighting,0.7067141532897949,0.03216753527522087,0.13552680611610413,0.7069530487060547,0.03549185395240784,0.13078750669956207,1489,376,140,35
converted_weighted_method_mean_std_min_and_max,sigmoid_mlp_temp_not_input,Random_by_Material,0.2,Extreme Weighting,0.6562758684158325,0.03769959881901741,0.14781969785690308,0.713194727897644,0.03473590314388275,0.1256551891565323,1489,376,140,35
converted_weighted_method_mean_std_min_and_max,sigmoid_mlp,Random_by_Material,0.2,MSE Loss,0.7332504987716675,0.0292570311576128,0.12850505113601685,0.7014286518096924,0.036160923540592194,0.13663525879383087,1489,376,140,35
converted_weighted_method_mean_std_min_and_max,sigmoid_mlp,Random_by_Material,0.2,Weighted MSE Loss,0.7077447772026062,0.03205449506640434,0.13334046304225922,0.7068023085594177,0.0355101078748703,0.13606469333171844,1489,376,140,35
converted_weighted_method_mean_std_min_and_max,sigmoid_mlp,Random_by_Material,0.2,Stronger Weighting,0.7145175933837891,0.031311649829149246,0.13069754838943481,0.7279081344604492,0.032953910529613495,0.12760162353515625,1489,376,140,35
converted_weighted_method_mean_std_min_and_max,sigmoid_mlp,Random_by_Material,0.2,Extreme Weighting,0.6291435956954956,0.04067545756697655,0.15310458838939667,0.7166242003440857,0.03432054817676544,0.12851008772850037,1489,376,140,35
