_id,fingerprint,doi_x,name,Ce,Sbet,calcination_temp,calcination_time,Dpore,Vtotal,calcination_flowing_gas,calcination_reactive_gas,synthesis_para,synthesis,description,particle_size_nm,crystallite_size_nm,phase_types,phase_flag,microscopy,morphology,image_path,pretreatment_temp_x,pretreatment_o2_vol%,pretreatment_time_h,osc,hierarchical,lattice_parameter_A,Zr,Cu,Ea_apparent,Ni,Pr,Sn,Hf,La,Mn,Fe,Co,Sm,Zn,Nd,Pm,Ag,Ru,Eu,Tb,Gd,Bi,Cr,Y,Ti,deposit,Sr,Sc,Yb,Nb,Al,Ga,Ho,Lu,single_phase_binary,material_id,h2_vol%,pretreatment_temp_y,pretreatment_time,start_temp,ramp_rate_C_min,doi_y,pretreatment_oxidising,flow_rate_mL_min
6967af405c48023e106c0470,0b82eb51871d423802d346308e0883a18ce6a69d,10.1016/j.cej.2014.01.077,CeSnO–0.9,0.9,31.2,550.0,5.0,7.94,0.065,0.0,0.0,"A set of CeXSn1−XO2−δ mixed oxides (X ranging from 0.975 to 0.80) were prepared by co-precipitation method, from cerium nitrate (Ce(NO3)3·6H2O) and tin chloride (SnCl2·2H2O) as precursors. The resultant solids were repeatedly washed, dried and calcined at 500 °C for 5 h in air. The synthesis of the mixed oxides was also carried out at pH = 9 and room temperature, baking the resultant suspension for 1 h. The resultant slurry was filtered and washed several times with deionized water, dried overnight at 115 °C and calcined in air at 500 °C for 5 h. The obtained solids were denoted as CeSnO–X, being X the mol fraction of ceria in the mixed oxide.",co-precipitation,mesoporous crystallites doped,,,Fluorite,single,,,,150.0,0.0,0.5,,False,5.4089,0.0,0.0,,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6967af405c48023e106c0470,5.0,300.0,2.0,0.0,15.0,10.1016/j.cej.2014.01.077,0,50.0
6967af405c48023e106c0471,dfced7c61f1deb3c785ce44c53cefc6b345e02f3,10.1016/j.cej.2014.01.077,CeSnO–0.85,0.85,41.3,550.0,5.0,8.48,0.097,0.0,0.0,"A set of CeXSn1−XO2−δ mixed oxides (X ranging from 0.975 to 0.80) were prepared by co-precipitation method, from cerium nitrate (Ce(NO3)3·6H2O) and tin chloride (SnCl2·2H2O) as precursors. The resultant solids were repeatedly washed, dried and calcined at 500 °C for 5 h in air. The synthesis of the mixed oxides was also carried out at pH = 9 and room temperature, baking the resultant suspension for 1 h. The resultant slurry was filtered and washed several times with deionized water, dried overnight at 115 °C and calcined in air at 500 °C for 5 h. The obtained solids were denoted as CeSnO–X, being X the mol fraction of ceria in the mixed oxide.",co-precipitation,mesoporous crystallites doped pure,,,Fluorite,single,,,,150.0,0.0,0.5,,False,5.4045,0.0,0.0,,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6967af405c48023e106c0471,5.0,300.0,2.0,0.0,15.0,10.1016/j.cej.2014.01.077,0,50.0
6967af405c48023e106c0472,34cd3e51db6c99be37a7917948472b081bdc691e,10.1016/j.cej.2014.01.077,CeSnO–0.95,0.95,42.0,550.0,5.0,5.08,0.063,0.0,0.0,"A set of CeXSn1−XO2−δ mixed oxides (X ranging from 0.975 to 0.80) were prepared by co-precipitation method, from cerium nitrate (Ce(NO3)3·6H2O) and tin chloride (SnCl2·2H2O) as precursors. The resultant solids were repeatedly washed, dried and calcined at 500 °C for 5 h in air. The synthesis of the mixed oxides was also carried out at pH = 9 and room temperature, baking the resultant suspension for 1 h. The resultant slurry was filtered and washed several times with deionized water, dried overnight at 115 °C and calcined in air at 500 °C for 5 h. The obtained solids were denoted as CeSnO–X, being X the mol fraction of ceria in the mixed oxide.",co-precipitation,mesoporous crystallites doped pure,,,Fluorite,single,,,,150.0,0.0,0.5,,False,5.4087,0.0,0.0,,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6967af405c48023e106c0472,5.0,300.0,2.0,0.0,15.0,10.1016/j.cej.2014.01.077,0,50.0
6967af475c48023e106c047c,203032d5ebce078aa813f28dddb374d56768dcf5,10.1039/D0CY01729A,10-CC,0.9,58.6,450.0,4.0,6.4,0.08,0.0,0.0,"A series of CuO–CeO2 catalysts with different CuO contents were synthesized via a direct solvothermal method. Typically, specified amounts of Cu and Ce nitrates were dissolved in EG. The mixture was transferred to a Teflon-lined stainless-steel autoclave of 80 mL capacity and heated at 180 °C for 3 h with continuous stirring. Then the obtained suspension was naturally cooled down to room temperature (RT). The products thus obtained were separated by filtration, then washed with deionized water and ethanol, dried at 120 °C overnight and calcined under static air at 450 °C (based on our previous study28) for 4 h. The CuO loadings of these catalysts were 0, 5, 10, 20, and 30 mol% expressed as the mole ratio of Cu/(Cu + Ce), which were denoted as CeO2, 5-CC, 10-CC, 20-CC, and 30-CC, respectively.",hydrothermal,,,9.1,Fluorite,single,,,,200.0,0.0,1.0,,False,0.5415,0.0,0.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6967af475c48023e106c047c,10.0,400.0,1.0,,10.0,10.1039/D0CY01729A,0,
6967af475c48023e106c047d,a387c1dce41a4eea06a390c46f1409904600851c,10.1039/D0CY01729A,20-CC,0.8,61.3,450.0,4.0,7.6,0.12,0.0,0.0,"A series of CuO–CeO2 catalysts with different CuO contents were synthesized via a direct solvothermal method. Typically, specified amounts of Cu and Ce nitrates were dissolved in EG. The mixture was transferred to a Teflon-lined stainless-steel autoclave of 80 mL capacity and heated at 180 °C for 3 h with continuous stirring. Then the obtained suspension was naturally cooled down to room temperature (RT). The products thus obtained were separated by filtration, then washed with deionized water and ethanol, dried at 120 °C overnight and calcined under static air at 450 °C (based on our previous study28) for 4 h. The CuO loadings of these catalysts were 0, 5, 10, 20, and 30 mol% expressed as the mole ratio of Cu/(Cu + Ce), which were denoted as CeO2, 5-CC, 10-CC, 20-CC, and 30-CC, respectively.",hydrothermal,,,9.3,Fluorite & CuO,multi,True,polyhedra,TEM_50nm_6967af475c48023e106c047d.png,200.0,0.0,1.0,,False,0.5382,0.0,0.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6967af475c48023e106c047d,10.0,400.0,1.0,,10.0,10.1039/D0CY01729A,0,
6967af489890fdd35aa2c57a,48b8672ba5657bcfba29e90a3dbb435edd949b99,10.1039/D0CY01729A,30-CC,0.7,59.3,450.0,4.0,6.6,0.1,0.0,0.0,"A series of CuO–CeO2 catalysts with different CuO contents were synthesized via a direct solvothermal method. Typically, specified amounts of Cu and Ce nitrates were dissolved in EG. The mixture was transferred to a Teflon-lined stainless-steel autoclave of 80 mL capacity and heated at 180 °C for 3 h with continuous stirring. Then the obtained suspension was naturally cooled down to room temperature (RT). The products thus obtained were separated by filtration, then washed with deionized water and ethanol, dried at 120 °C overnight and calcined under static air at 450 °C (based on our previous study28) for 4 h. The CuO loadings of these catalysts were 0, 5, 10, 20, and 30 mol% expressed as the mole ratio of Cu/(Cu + Ce), which were denoted as CeO2, 5-CC, 10-CC, 20-CC, and 30-CC, respectively.",hydrothermal,,,9.0,Fluorite & CuO,multi,,,,200.0,0.0,1.0,,False,0.5371,0.0,0.3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6967af489890fdd35aa2c57a,10.0,400.0,1.0,,10.0,10.1039/D0CY01729A,0,
6967af495c48023e106c047e,2a00698fb2fb5b7442da9803fc7c993f34fe5e98,10.1016/S0920-5861(01)00322-4,Ce0.75Zr0.25,0.75,108.4,500.0,4.0,0.0,0.0,0.0,0.0,"CeO2–ZrO2 mixed oxide catalysts were prepared by using the sol–gel technique. Cerium nitrate (Ce(NO3)3·6H2O (99.0%), Fluka), and zirconium oxychloride (ZrOCl2·8H2O (99.0%), Fluka) were used as sources of Ce and Zr, respectively. The starting solution was prepared by mixing 0.1 M of metal salt solutions with 0.4 M of urea solution at a 2 to 1 volumetric ratio. The ratio between each metal salt was altered depending on the desired solid solution concentration: Ce1−xZrxO2,where x=0, 0.25, 0.50, 0.75 and 1.0. The solution was kept at 100°C for either 50 or 120 h. The sample was then allowed to cool to room temperature before being centrifuged to separate the solid product from the solution. The solid product was washed with ethanol to prevent an agglomeration of the particles, and then dried overnight in an oven at 110°C followed by calcination at either 500 or 900°C for 4 h in air.",sol-gel,nano-size solid solution particles,,,Fluorite,single,True,flower-like,SEM_unk_6967af495c48023e106c047e.png,0.0,0.0,0.0,,False,,0.25,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6967af495c48023e106c047e,5.0,120.0,4.0,,10.0,10.1016/S0920-5861(01)00322-4,0,50.0
6967af495c48023e106c047f,1725736e0716aebf8a5504221af8e5debe147497,10.1016/S0920-5861(01)00322-4,Ce0.5Zr0.5,0.5,116.0,500.0,4.0,0.0,0.0,0.0,0.0,"CeO2–ZrO2 mixed oxide catalysts were prepared by using the sol–gel technique. Cerium nitrate (Ce(NO3)3·6H2O (99.0%), Fluka), and zirconium oxychloride (ZrOCl2·8H2O (99.0%), Fluka) were used as sources of Ce and Zr, respectively. The starting solution was prepared by mixing 0.1 M of metal salt solutions with 0.4 M of urea solution at a 2 to 1 volumetric ratio. The ratio between each metal salt was altered depending on the desired solid solution concentration: Ce1−xZrxO2,where x=0, 0.25, 0.50, 0.75 and 1.0. The solution was kept at 100°C for either 50 or 120 h. The sample was then allowed to cool to room temperature before being centrifuged to separate the solid product from the solution. The solid product was washed with ethanol to prevent an agglomeration of the particles, and then dried overnight in an oven at 110°C followed by calcination at either 500 or 900°C for 4 h in air.",sol-gel,nano-size solid solution particles,,,Fluorite and tetragonal ZrO2,multi,True,flower-like,SEM_unk_6967af495c48023e106c047f.png,0.0,0.0,0.0,,False,,0.5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6967af495c48023e106c047f,5.0,120.0,4.0,,10.0,10.1016/S0920-5861(01)00322-4,0,50.0
6967af4a5220ac46b0141278,28a9fd4359c6fcd16fa52c0f39df2ded3799d03a,10.1021/cm903282w,CeO2−La2O3 773,0.8,66.0,500.0,5.0,0.0,0.0,0.0,0.0,"The CeO2−La2O3 (8:2 mol ratio based on oxides) solid solution was synthesized by a modified coprecipitation method from ultrahigh dilute solutions. This method is more attracting because of its relative simplicity, environmental friendliness, economical effectiveness, and suitability for large scale production. (29) Coprecipitation was carried out from Ce(NO3)3·6H2O (Aldrich, AR grade) and La(NO3)3·6H2O (Aldrich, AR grade) precursors, and a dilute aqueous ammonia solution was used as the precipitating agent. The requisite quantities of precursors were dissolved separately in double distilled water and mixed together under continuous stirring. The mixed solution was precipitated by dropwise addition of the aqueous ammonia solution over a period until the solution pH reached ∼8.5. The obtained light yellow colored slurry was decanted, filtered, and washed several times with doubly distilled water until free from anion impurities. The collected precipitate was oven-dried at 393 K for 12 h, crushed using an agate mortar, and subsequently calcined at 773 K for 5 h at a heating rate of 5 K min−1 in air atmosphere to obtain the mixed oxide material. Finally, some portions of the finished catalyst were further heated at 873, 973, and 1073 K for 5 h using the same heating ramp.",co-precipitation,nanosized solid solution bulk nanocrystalline,15.0,8.33,Fluorite,single,True,polyhedra,TEM_20nm_6967af4a5220ac46b0141278.png,500.0,10.2,1.0,225 umol O2 g-1,False,5.488,0.0,0.0,,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6967af4a5220ac46b0141278,5.0,200.0,0.0,25.0,5.0,10.1021/cm903282w,0,20.0
696e4eda2618c2e518bec5e4,926a075280a9fba7862043c7b3153252859e514e,10.1016/j.cej.2014.01.077,CeSnO–1,1.0,22.4,550.0,5.0,7.3,0.059,0.0,0.0,"Both pure CeO2 and SnO2 were prepared by precipitation with ammonium hydroxide from Ce(NO3)3·6H2O and SnCl4·5H2O precursors, respectively. Pure oxides were synthesized at room temperature and pH = 9, with dropwise addition of ammonium hydroxide, under magnetic stirring for 1 h. To dissolve SnCl4·5H2O precursor, hydrochloric acid was added into magnetically stirred solution until pH = 1.0, at which value the solution became transparent. The resultant slurry was filtered and washed several times with deionized water, dried overnight at 115 °C and calcined in air at 500 °C for 5 h.",co-precipitation,mesoporous crystallites doped,,,Fluorite,single,,,,150.0,0.0,0.5,,False,5.4134,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,696e4eda2618c2e518bec5e4,5.0,300.0,2.0,0.0,15.0,10.1016/j.cej.2014.01.077,0,50.0
696e4eda420f3dbc5d638647,f129271f78927955ba6404afbb8a5120abda481f,10.1016/j.cej.2014.01.077,CeSnO–0.975,0.975,40.0,550.0,5.0,6.68,0.09,0.0,0.0,"A set of CeXSn1−XO2−δ mixed oxides (X ranging from 0.975 to 0.80) were prepared by co-precipitation method, from cerium nitrate (Ce(NO3)3·6H2O) and tin chloride (SnCl2·2H2O) as precursors. The resultant solids were repeatedly washed, dried and calcined at 500 °C for 5 h in air. The synthesis of the mixed oxides was also carried out at pH = 9 and room temperature, baking the resultant suspension for 1 h. The resultant slurry was filtered and washed several times with deionized water, dried overnight at 115 °C and calcined in air at 500 °C for 5 h. The obtained solids were denoted as CeSnO–X, being X the mol fraction of ceria in the mixed oxide.",co-precipitation,mesoporous crystallites doped,,,Fluorite,single,,,,150.0,0.0,0.5,,False,5.4119,0.0,0.0,,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,696e4eda420f3dbc5d638647,5.0,300.0,2.0,0.0,15.0,10.1016/j.cej.2014.01.077,0,50.0
696e4edb7e96e20c191dce35,968cd6f8ed9333a7f2549fa6e1917ae13072342a,10.1016/j.cej.2014.01.077,CeSnO–0.80,0.8,31.3,550.0,5.0,8.74,0.074,0.0,0.0,"A set of CeXSn1−XO2−δ mixed oxides (X ranging from 0.975 to 0.80) were prepared by co-precipitation method, from cerium nitrate (Ce(NO3)3·6H2O) and tin chloride (SnCl2·2H2O) as precursors. The resultant solids were repeatedly washed, dried and calcined at 500 °C for 5 h in air. The synthesis of the mixed oxides was also carried out at pH = 9 and room temperature, baking the resultant suspension for 1 h. The resultant slurry was filtered and washed several times with deionized water, dried overnight at 115 °C and calcined in air at 500 °C for 5 h. The obtained solids were denoted as CeSnO–X, being X the mol fraction of ceria in the mixed oxide.",co-precipitation,mesoporous crystallites doped,,,Fluorite & SnO2,multi,,,,150.0,0.0,0.5,,False,5.4045,0.0,0.0,,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,696e4edb7e96e20c191dce35,5.0,300.0,2.0,0.0,15.0,10.1016/j.cej.2014.01.077,0,50.0
697b46006f7ebc629f8d5199,f4efd5d1b41df897cae2aee764af40d958b2c997,10.1016/j.apcatb.2016.03.030,CeO2,1.0,28.6,400.0,6.0,0.0,0.0,0.0,0.0,"MnOx-CeO2 catalysts with different Mn/Ce mole ratios (0.33–2) were prepared by a redox co-precipitation method [34]. The KMnO4 precursor dissolved in deionized water, in a 10% stoichiometric excess, was titrated with a solution of Ce(NO3)3 and Mn(NO3)2 at 60 °C under vigorous stirring, keeping pH = 8.0 ± 0.3 using a 0.2 M KOH solution. After titration, the solid was digested for 30 min at 60 °C and then filtered, repeatedly washed with hot distilled water, and dried overnight at 100 °C. Aliquots of the dried samples were further calcined in air at 400 °C (6 h).  N2 adsorption and desorption isotherms were collected on an Autosorb-6 at −198 °C.",redox coprecipitation,composite amorphous solid solution interface,,,Fluorite,single,,,,0.0,0.0,0.0,160 umol O2 g-1,False,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,697b46006f7ebc629f8d5199,10.0,250.0,1.0,30.0,10.0,10.1016/j.apcatb.2016.03.030,0,50.0
697cc9cbe3e5fca0f86701f7,4ea2479f622e4decdb0999a2e18a1f60f2f7554b,10.1007/s10562-021-03708-3,Ce95Mn5,0.95,39.0,650.0,0.5,11.0,0.07,0.0,0.0,"Pure cerium, manganese and copper oxides, as well as binary (Ce–Mn, Ce–Cu) and ternary oxide catalysts (Ce–Mn–Cu) were prepared through the solution combustion synthesis (SCS) [13, 19, 23,24,25]. The mixed oxide catalysts were prepared with different foreign metal contents: 5, 15 and 45 at.%. The notation is: Ce100−xMx, where M represents either Mn or Cu for the binary oxides, and Ce100−xMnx/2Cux/2 for the ternary oxides. Therefore, the list of powder catalysts prepared in the current work is: CeO2, Ce95Mn5, Ce85Mn15, Ce55Mn45, Mn2O3, Ce95Cu5, Ce85Cu15, Ce55Cu45, CuO, Ce95Mn2.5Cu2.5, Ce85Mn7.5Cu7.5, Ce55Mn22.5Cu22.5. During a typical synthesis, proper amounts of metal precursors, namely Ce(NO3)3·6H2O (Alfa Aesar); Mn(NO3)2·4H2O; Cu(NO3)2·3H2O (Sigma-Aldrich), were dissolved in 100 ml of deionized water along with a “fuel” (urea), whose amount was made in excess (200% of the stoichiometric amount). The amounts of precursors were defined to have nominal metal-to-cerium ratios. The mixture was stirred vigorously at r.t. for 5 min. Then, the homogeneous aqueous solution was heated in oven at 650 °C for 30 min.",solution combustion,,,12.0,Fluorite,single,True,sponge,SEM_100nm_697cc9cbe3e5fca0f86701f7.png,150.0,0.0,1.0,,False,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,697cc9cbe3e5fca0f86701f7,5.0,550.0,1.0,50.0,5.0,10.1007/s10562-021-03708-3,0,20.0
697cc9cc0afa50114e1a5d02,b9898ca2460af6c6b2286a20602dd5030d695817,10.1007/s10562-021-03708-3,Ce85Mn15,0.85,41.0,650.0,0.5,15.0,0.12,0.0,0.0,"Pure cerium, manganese and copper oxides, as well as binary (Ce–Mn, Ce–Cu) and ternary oxide catalysts (Ce–Mn–Cu) were prepared through the solution combustion synthesis (SCS) [13, 19, 23,24,25]. The mixed oxide catalysts were prepared with different foreign metal contents: 5, 15 and 45 at.%. The notation is: Ce100−xMx, where M represents either Mn or Cu for the binary oxides, and Ce100−xMnx/2Cux/2 for the ternary oxides. Therefore, the list of powder catalysts prepared in the current work is: CeO2, Ce95Mn5, Ce85Mn15, Ce55Mn45, Mn2O3, Ce95Cu5, Ce85Cu15, Ce55Cu45, CuO, Ce95Mn2.5Cu2.5, Ce85Mn7.5Cu7.5, Ce55Mn22.5Cu22.5. During a typical synthesis, proper amounts of metal precursors, namely Ce(NO3)3·6H2O (Alfa Aesar); Mn(NO3)2·4H2O; Cu(NO3)2·3H2O (Sigma-Aldrich), were dissolved in 100 ml of deionized water along with a “fuel” (urea), whose amount was made in excess (200% of the stoichiometric amount). The amounts of precursors were defined to have nominal metal-to-cerium ratios. The mixture was stirred vigorously at r.t. for 5 min. Then, the homogeneous aqueous solution was heated in oven at 650 °C for 30 min.",solution combustion,,,7.0,Fluorite,single,True,spherical,SEM_100nm_697cc9cc0afa50114e1a5d02.png,150.0,0.0,1.0,,False,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,697cc9cc0afa50114e1a5d02,5.0,550.0,1.0,50.0,5.0,10.1007/s10562-021-03708-3,0,20.0
697cc9ccc4a6816321539c5f,062c2bd1f1c40b13c1120708eba12819692726e1,10.1007/s10562-021-03708-3,Ce55Mn45,0.55,16.0,650.0,0.5,17.0,0.06,0.0,0.0,"Pure cerium, manganese and copper oxides, as well as binary (Ce–Mn, Ce–Cu) and ternary oxide catalysts (Ce–Mn–Cu) were prepared through the solution combustion synthesis (SCS) [13, 19, 23,24,25]. The mixed oxide catalysts were prepared with different foreign metal contents: 5, 15 and 45 at.%. The notation is: Ce100−xMx, where M represents either Mn or Cu for the binary oxides, and Ce100−xMnx/2Cux/2 for the ternary oxides. Therefore, the list of powder catalysts prepared in the current work is: CeO2, Ce95Mn5, Ce85Mn15, Ce55Mn45, Mn2O3, Ce95Cu5, Ce85Cu15, Ce55Cu45, CuO, Ce95Mn2.5Cu2.5, Ce85Mn7.5Cu7.5, Ce55Mn22.5Cu22.5. During a typical synthesis, proper amounts of metal precursors, namely Ce(NO3)3·6H2O (Alfa Aesar); Mn(NO3)2·4H2O; Cu(NO3)2·3H2O (Sigma-Aldrich), were dissolved in 100 ml of deionized water along with a “fuel” (urea), whose amount was made in excess (200% of the stoichiometric amount). The amounts of precursors were defined to have nominal metal-to-cerium ratios. The mixture was stirred vigorously at r.t. for 5 min. Then, the homogeneous aqueous solution was heated in oven at 650 °C for 30 min.",solution combustion,,,4.0,Fluorite & MnOy,multi,True,spherical,SEM_100nm_697cc9ccc4a6816321539c5f.png,150.0,0.0,1.0,,False,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,697cc9ccc4a6816321539c5f,5.0,550.0,1.0,50.0,5.0,10.1007/s10562-021-03708-3,0,20.0
697cc9ccc4a6816321539c60,bb976bfae1545bb8e29689797f76cc829f489368,10.1007/s10562-021-03708-3,Ce95Mn2.5Cu2.5,0.95,8.0,650.0,0.5,13.0,0.02,0.0,0.0,"Pure cerium, manganese and copper oxides, as well as binary (Ce–Mn, Ce–Cu) and ternary oxide catalysts (Ce–Mn–Cu) were prepared through the solution combustion synthesis (SCS) [13, 19, 23,24,25]. The mixed oxide catalysts were prepared with different foreign metal contents: 5, 15 and 45 at.%. The notation is: Ce100−xMx, where M represents either Mn or Cu for the binary oxides, and Ce100−xMnx/2Cux/2 for the ternary oxides. Therefore, the list of powder catalysts prepared in the current work is: CeO2, Ce95Mn5, Ce85Mn15, Ce55Mn45, Mn2O3, Ce95Cu5, Ce85Cu15, Ce55Cu45, CuO, Ce95Mn2.5Cu2.5, Ce85Mn7.5Cu7.5, Ce55Mn22.5Cu22.5. During a typical synthesis, proper amounts of metal precursors, namely Ce(NO3)3·6H2O (Alfa Aesar); Mn(NO3)2·4H2O; Cu(NO3)2·3H2O (Sigma-Aldrich), were dissolved in 100 ml of deionized water along with a “fuel” (urea), whose amount was made in excess (200% of the stoichiometric amount). The amounts of precursors were defined to have nominal metal-to-cerium ratios. The mixture was stirred vigorously at r.t. for 5 min. Then, the homogeneous aqueous solution was heated in oven at 650 °C for 30 min.",solution combustion,,,37.0,Fluorite,single,True,polyhedra,SEM_100nm_697cc9ccc4a6816321539c60.png,150.0,0.0,1.0,,False,,0.0,0.025,,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,697cc9ccc4a6816321539c60,5.0,550.0,1.0,50.0,5.0,10.1007/s10562-021-03708-3,0,20.0
697cc9cde3e5fca0f86701f9,9680b744efb85d17bf3251fb72e89d451b10b382,10.1007/s10562-021-03708-3,Ce85Mn7.5Cu7.5,0.85,38.0,650.0,0.5,17.0,0.1,0.0,0.0,"Pure cerium, manganese and copper oxides, as well as binary (Ce–Mn, Ce–Cu) and ternary oxide catalysts (Ce–Mn–Cu) were prepared through the solution combustion synthesis (SCS) [13, 19, 23,24,25]. The mixed oxide catalysts were prepared with different foreign metal contents: 5, 15 and 45 at.%. The notation is: Ce100−xMx, where M represents either Mn or Cu for the binary oxides, and Ce100−xMnx/2Cux/2 for the ternary oxides. Therefore, the list of powder catalysts prepared in the current work is: CeO2, Ce95Mn5, Ce85Mn15, Ce55Mn45, Mn2O3, Ce95Cu5, Ce85Cu15, Ce55Cu45, CuO, Ce95Mn2.5Cu2.5, Ce85Mn7.5Cu7.5, Ce55Mn22.5Cu22.5. During a typical synthesis, proper amounts of metal precursors, namely Ce(NO3)3·6H2O (Alfa Aesar); Mn(NO3)2·4H2O; Cu(NO3)2·3H2O (Sigma-Aldrich), were dissolved in 100 ml of deionized water along with a “fuel” (urea), whose amount was made in excess (200% of the stoichiometric amount). The amounts of precursors were defined to have nominal metal-to-cerium ratios. The mixture was stirred vigorously at r.t. for 5 min. Then, the homogeneous aqueous solution was heated in oven at 650 °C for 30 min.",solution combustion,,,10.0,Fluorite,single,True,sponge,SEM_100nm_697cc9cde3e5fca0f86701f9.png,150.0,0.0,1.0,,False,,0.0,0.075,,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,697cc9cde3e5fca0f86701f9,5.0,550.0,1.0,50.0,5.0,10.1007/s10562-021-03708-3,0,20.0
