data_config,model_config,split_mode,split_value,train_config,train_r2,train_mse,train_mae,test_r2,test_mse,test_mae,train_points,test_points,train_materials,test_materials
converted_weighted_method_mean_and_std,standard_mlp,Remove_Metal,Cu,train_config_0,0.23165804147720337,0.08502478897571564,0.25950878858566284,0.037661194801330566,0.10457830876111984,0.28341153264045715,1523,445,128,55
converted_weighted_method_mean_and_std,standard_mlp,Remove_Metal,Zr,train_config_0,0.20861250162124634,0.08901745080947876,0.2658652663230896,0.06648236513137817,0.09413228929042816,0.2688175439834595,1746,222,164,19
converted_weighted_method_mean_and_std,standard_mlp,Remove_Metal,Co,train_config_0,0.6846420764923096,0.03503883257508278,0.14533992111682892,0.4812043309211731,0.06200569123029709,0.1852855682373047,1864,104,169,14
converted_weighted_method_mean_and_std,standard_mlp,Remove_Metal,Ni,train_config_0,0.6533197164535522,0.03847596049308777,0.1555749773979187,0.6136634945869446,0.0464930385351181,0.16868489980697632,1878,90,172,11
converted_weighted_method_mean_and_std,standard_mlp,Remove_Metal,Sn,train_config_0,0.6823030710220337,0.035360027104616165,0.14551891386508942,0.5848733186721802,0.046024419367313385,0.18715070188045502,1940,28,180,3
converted_weighted_method_mean_and_std,standard_mlp,Remove_Metal,Gd,train_config_0,0.5639599561691284,0.048941854387521744,0.1834273636341095,0.5499170422554016,0.04718105122447014,0.1790294200181961,1776,192,166,17
converted_weighted_method_mean_and_std,standard_mlp,Remove_Metal,Bi,train_config_0,0.5253689289093018,0.053234368562698364,0.19489562511444092,0.5021033883094788,0.047814495861530304,0.1698109358549118,1837,131,170,13
converted_weighted_method_mean_and_std,standard_mlp,Remove_Metal,Sm,train_config_0,0.6382765769958496,0.040423426777124405,0.1615109145641327,0.7051969766616821,0.03205113112926483,0.1262151002883911,1825,143,170,13
converted_weighted_method_mean_and_std,standard_mlp,Remove_Metal,Nd,train_config_0,0.7278222441673279,0.030386319383978844,0.13031961023807526,0.586115837097168,0.04389942064881325,0.15708495676517487,1889,79,172,11
converted_weighted_method_mean_and_std,standard_mlp,Remove_Metal,Hf,train_config_0,0.5971579551696777,0.045114658772945404,0.17382922768592834,0.522211492061615,0.046631645411252975,0.16464543342590332,1903,65,179,4
converted_weighted_method_mean_and_std,standard_mlp,Remove_Metal,Pr,train_config_0,0.6178264021873474,0.042624760419130325,0.16700154542922974,0.4472927451133728,0.0603964701294899,0.20036442577838898,1876,92,174,9
converted_weighted_method_mean_and_std,standard_mlp,Remove_Metal,La,train_config_0,0.7777257561683655,0.024861427024006844,0.11362899839878082,0.7551753520965576,0.026185547932982445,0.12528039515018463,1819,149,171,12
converted_weighted_method_mean_and_std,standard_mlp,Remove_Metal,Eu,train_config_0,0.5311744809150696,0.05229856073856354,0.193518728017807,0.20464003086090088,0.08188731968402863,0.2562369406223297,1925,43,180,3
converted_weighted_method_mean_and_std,standard_mlp,Remove_Metal,Tb,train_config_0,0.7524289488792419,0.027651289477944374,0.12123856693506241,0.9294371604919434,0.0071065183728933334,0.07053782790899277,1943,25,181,2
converted_weighted_method_mean_and_std,standard_mlp,Remove_Metal,Ti,train_config_0,0.6579650640487671,0.038208313286304474,0.15363547205924988,0.7834270000457764,0.017833495512604713,0.10958726704120636,1945,23,181,2
converted_weighted_method_mean_std_min_and_max,standard_mlp,Random_by_Material,0.2,train_config_0,0.759425163269043,0.026861362159252167,0.11952176690101624,0.6730486154556274,0.03627261519432068,0.14451074600219727,1566,402,146,37
converted_weighted_method_mean_std_min_and_max,standard_mlp,Remove_Metal,Fe,train_config_0,0.6922886371612549,0.03469599410891533,0.14485383033752441,0.4970497488975525,0.04694155231118202,0.17244942486286163,1827,141,172,11
converted_weighted_method_mean_std_min_and_max,standard_mlp,Remove_Metal,Mn,train_config_0,0.32603734731674194,0.07443904876708984,0.24070772528648376,0.17781466245651245,0.09202108532190323,0.2637319266796112,1284,684,123,60
converted_weighted_method_mean_std_min_and_max,standard_mlp,Remove_Metal,Cu,train_config_0,0.2806392312049866,0.07960452139377594,0.25039511919021606,0.13017451763153076,0.0945247933268547,0.27019351720809937,1523,445,128,55
converted_weighted_method_mean_std_min_and_max,standard_mlp,Remove_Metal,Zr,train_config_0,0.2958254814147949,0.07920749485492706,0.24912917613983154,0.09290450811386108,0.0914679765701294,0.2612130045890808,1746,222,164,19
converted_weighted_method_mean_std_min_and_max,standard_mlp,Remove_Metal,Co,train_config_0,0.4455071687698364,0.06160867214202881,0.2148442417383194,0.30835288763046265,0.08266463875770569,0.2522490918636322,1864,104,169,14
converted_weighted_method_mean_std_min_and_max,standard_mlp,Remove_Metal,Ni,train_config_0,0.6426945328712463,0.039655182510614395,0.1614171266555786,0.5565828680992126,0.05336230993270874,0.18669995665550232,1878,90,172,11
converted_weighted_method_mean_std_min_and_max,standard_mlp,Remove_Metal,Sn,train_config_0,0.7653363347053528,0.026118334382772446,0.11647365242242813,0.6755330562591553,0.03597312420606613,0.1386338621377945,1940,28,180,3
converted_weighted_method_mean_std_min_and_max,standard_mlp,Remove_Metal,Gd,train_config_0,0.6975657939910889,0.0339457169175148,0.14050443470478058,0.7274110317230225,0.028574809432029724,0.13420166075229645,1776,192,166,17
converted_weighted_method_mean_std_min_and_max,standard_mlp,Remove_Metal,Bi,train_config_0,0.5632719993591309,0.048983171582221985,0.18525239825248718,0.5958430767059326,0.038812391459941864,0.15609009563922882,1837,131,170,13
converted_weighted_method_mean_std_min_and_max,standard_mlp,Remove_Metal,Sm,train_config_0,0.7011804580688477,0.03339377045631409,0.14106471836566925,0.7704853415489197,0.024952949956059456,0.11117159575223923,1825,143,170,13
converted_weighted_method_mean_std_min_and_max,standard_mlp,Remove_Metal,Nd,train_config_0,0.7634004950523376,0.026414312422275543,0.11690715700387955,0.5436996221542358,0.04839838296175003,0.16220372915267944,1889,79,172,11
converted_weighted_method_mean_std_min_and_max,standard_mlp,Remove_Metal,Hf,train_config_0,0.5007463693618774,0.05591189116239548,0.20181341469287872,0.3325517773628235,0.06514222919940948,0.2070809155702591,1903,65,179,4
converted_weighted_method_mean_std_min_and_max,standard_mlp,Remove_Metal,Pr,train_config_0,0.6131371259689331,0.04314776510000229,0.17112432420253754,0.40561699867248535,0.06495053321123123,0.2055569887161255,1876,92,174,9
converted_weighted_method_mean_std_min_and_max,standard_mlp,Remove_Metal,La,train_config_0,0.8042243719100952,0.02189754508435726,0.10313669592142105,0.8564350605010986,0.015355180948972702,0.09022675454616547,1819,149,171,12
converted_weighted_method_mean_std_min_and_max,standard_mlp,Remove_Metal,Eu,train_config_0,0.4357834458351135,0.06293964385986328,0.21694056689739227,0.11061584949493408,0.09156770259141922,0.27063530683517456,1925,43,180,3
converted_weighted_method_mean_std_min_and_max,standard_mlp,Remove_Metal,Tb,train_config_0,0.745963454246521,0.028373420238494873,0.12377903610467911,0.9105841517448425,0.009005242958664894,0.0741107389330864,1943,25,181,2
converted_weighted_method_mean_std_min_and_max,standard_mlp,Remove_Metal,Ti,train_config_0,0.6266964077949524,0.0417012982070446,0.1653555929660797,0.9480909109115601,0.004274402745068073,0.053647276014089584,1945,23,181,2
