data_config,model_config,split_mode,split_value,train_config,train_r2,train_mse,train_mae,test_r2,test_mse,test_mae,train_points,test_points,train_materials,test_materials
1_output_T_beta,full_model,Remove_Metal,Hf,low_branch_weight,0.6083570122718811,0.044134724885225296,0.16831476986408234,0.5716081857681274,0.04181057959794998,0.17582102119922638,1802,65,171,4
1_output_T_beta,full_model,Remove_Metal,Hf,medium_branch_weight,0.39045053720474243,0.06869087368249893,0.22329960763454437,0.5041035413742065,0.04839896038174629,0.1924353539943695,1802,65,171,4
1_output_T_beta,full_model,Remove_Metal,Hf,full_branch_weight,0.43128103017807007,0.06408963352441788,0.21805644035339355,0.524860143661499,0.046373143792152405,0.18727096915245056,1802,65,171,4
1_output_T_beta,full_model,Remove_Metal,Pr,low_branch_weight,0.2870441675186157,0.0799921452999115,0.24605262279510498,0.2606304883956909,0.08079377561807632,0.24621345102787018,1775,92,166,9
1_output_T_beta,full_model,Remove_Metal,Pr,medium_branch_weight,0.6709299087524414,0.036920975893735886,0.14353835582733154,0.4036300778388977,0.06516765803098679,0.19294583797454834,1775,92,166,9
1_output_T_beta,full_model,Remove_Metal,Pr,full_branch_weight,0.5541638135910034,0.050021879374980927,0.18753595650196075,0.39109015464782715,0.06653793901205063,0.21922144293785095,1775,92,166,9
1_output_T_beta,full_model,Remove_Metal,La,low_branch_weight,0.6211467981338501,0.04265245422720909,0.1609332263469696,0.5892045497894287,0.04393717646598816,0.1808483600616455,1718,149,163,12
1_output_T_beta,full_model,Remove_Metal,La,medium_branch_weight,0.6469058990478516,0.03975241258740425,0.15649667382240295,0.5033737421035767,0.05311731621623039,0.1870204210281372,1718,149,163,12
1_output_T_beta,full_model,Remove_Metal,La,full_branch_weight,0.668929934501648,0.03727287799119949,0.14510241150856018,0.48083269596099854,0.05552823096513748,0.1867428719997406,1718,149,163,12
1_output_T_beta,full_model,Remove_Metal,Ti,low_branch_weight,0.6372703313827515,0.04075793921947479,0.15738792717456818,0.8505765795707703,0.012304127216339111,0.08052656054496765,1844,23,173,2
1_output_T_beta,full_model,Remove_Metal,Ti,medium_branch_weight,0.6900879144668579,0.03482312336564064,0.1365591585636139,0.9242119193077087,0.006240697577595711,0.06238133832812309,1844,23,173,2
1_output_T_beta,full_model,Remove_Metal,Ti,full_branch_weight,0.5311570167541504,0.05268131569027901,0.19065676629543304,0.8826572895050049,0.009662474505603313,0.08202004432678223,1844,23,173,2
1_output_T_beta,TPR_and_XPS_only,Random_by_Material,0.2,low_branch_weight,0.6679959297180176,0.03647581860423088,0.14273947477340698,0.6911771297454834,0.037402521818876266,0.1418856680393219,1491,376,140,35
1_output_T_beta,TPR_and_XPS_only,Random_by_Material,0.2,medium_branch_weight,0.6910034418106079,0.033948082476854324,0.13694743812084198,0.6945388913154602,0.03699536994099617,0.13366355001926422,1491,376,140,35
