_id_material,material_id,_id_reaction,Al,Sc,Ti,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Sr,Y,Zr,Nb,Sn,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Ho,Yb,Lu,Hf,Bi,Pm,Sbet,calcination_temp,calcination_time,single_phase_binary,gas_co_content,gas_o2_content,flow_mL_h_g,pretreatment_temp,pretreatment_o2_vol%,pretreatment_time_h,temperature,conversion
6967aee95c48023e106c03f2,6967aee95c48023e106c03f2,6967aee938e7cc6db0ba7337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.3,500.0,3.0,1,0.01,0.05,10000.000000000002,300.0,0.0,1.0,325.0,0.83
6967aee95c48023e106c03f2,6967aee95c48023e106c03f2,6967aee938e7cc6db0ba7337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.3,500.0,3.0,1,0.01,0.05,10000.000000000002,300.0,0.0,1.0,350.0,0.9
6967af265c48023e106c0449,6967af265c48023e106c0449,6967af2638e7cc6db0ba73fd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.2,600.0,4.0,1,0.01,0.1,30000.0,0.0,0.0,0.0,70.0,0.154
6967af265c48023e106c0449,6967af265c48023e106c0449,6967af2638e7cc6db0ba73fd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.2,600.0,4.0,1,0.01,0.1,30000.0,0.0,0.0,0.0,84.0,0.5
6967af265c48023e106c0449,6967af265c48023e106c0449,6967af2638e7cc6db0ba73fd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.2,600.0,4.0,1,0.01,0.1,30000.0,0.0,0.0,0.0,60.0,0.1
6967af265c48023e106c0449,6967af265c48023e106c0449,6967af2638e7cc6db0ba73fd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.2,600.0,4.0,1,0.01,0.1,30000.0,0.0,0.0,0.0,95.0,0.77
6967af275220ac46b0141261,6967af275220ac46b0141261,6967af2738e7cc6db0ba73ff,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.5,600.0,4.0,1,0.01,0.1,30000.0,0.0,0.0,0.0,168.0,0.5
6967af275220ac46b0141261,6967af275220ac46b0141261,6967af2738e7cc6db0ba73ff,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.5,600.0,4.0,1,0.01,0.1,30000.0,0.0,0.0,0.0,124.0,0.1
6967af275220ac46b0141261,6967af275220ac46b0141261,6967af2738e7cc6db0ba73ff,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.5,600.0,4.0,1,0.01,0.1,30000.0,0.0,0.0,0.0,110.0,0.05
6967af275220ac46b0141261,6967af275220ac46b0141261,6967af2738e7cc6db0ba73ff,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.5,600.0,4.0,1,0.01,0.1,30000.0,0.0,0.0,0.0,140.0,0.205
